398	0
399	0
400	0
401	0
402	0
403	2.6
404	5.9
405	9.2
406	12.5
407	15.8
408	19.1
409	22.4
410	25
411	25.6
412	27.5
413	29
414	30
415	30.1
416	30
417	29.7
418	29.3
419	28.8
420	28
421	25
422	21.7
423	18.4
424	15.1
425	11.8
426	8.5
427	5.2
428	1.9
429	0
430	0
431	0
432	0
433	0
434	0
435	0
436	0
437	0
438	0
439	0
440	0
441	0
442	0
443	0
444	0
445	0
446	0
447	0
448	3.3
449	6.6
450	9.9
451	13.2
452	16.5
453	19.8
454	23.1
455	26.4
456	27.8
457	29.1
458	31.5
459	33
460	33.6
461	34.8
462	35.1
463	35.6
464	36.1
465	36
466	36.1
467	36.2
468	36
469	35.7
470	36
471	36
472	35.6
473	35.5
474	35.4
475	35.2
476	35.2
477	35.2
478	35.2
479	35.2
480	35.2
481	35
482	35.1
483	35.2
484	35.5
485	35.2
486	35
487	35
488	35
489	34.8
490	34.6
491	34.5
492	33.5
493	32
494	30.1
495	28
496	25.5
497	22.5
498	19.8
499	16.5
500	13.2
501	10.3
502	7.2
503	4
504	1
505	0
506	0
507	0
508	0
509	0
510	0
511	1.2
512	3.5
513	5.5
514	6.5
515	8.5
516	9.6
517	10.5
518	11.9
519	14
520	16
521	17.7
522	19
523	20.1
524	21
525	22
526	23
527	23.8
528	24.5
529	24.9
530	25
531	25
532	25
533	25
534	25
535	25
536	25.6
537	25.8
538	26
539	25.6
540	25.2
541	25
542	25
543	25
544	24.4
545	23.1
546	19.8
547	16.5
548	13.2
549	9.9
550	6.6
551	3.3
552	0
553	0
554	0
555	0
556	0
557	0
558	0
559	0
560	0
561	0
562	0
563	0
564	0
565	0
566	0
567	0
568	0
569	3.3
570	6.6
571	9.9
572	13
573	14.6
574	16
575	17
576	17
577	17
578	17.5
579	17.7
580	17.7
581	17.5
582	17
583	16.9
584	16.6
585	17
586	17.1
587	17
588	16.6
589	16.5
590	16.5
591	16.6
592	17
593	17.6
594	18.5
595	19.2
596	20.2
597	21
598	21.1
599	21.2
600	21.6
601	22
602	22.4
603	22.5
604	22.5
605	22.5
606	22.7
607	23.7
608	25.1
609	26
610	26.5
611	27
612	26.1
613	22.8
614	19.5
615	16.2
616	12.9
617	9.6
618	6.3
619	3
620	0
621	0
622	0
623	0
624	0
625	0
626	0
627	0
628	0
629	0
630	0
631	0
632	0
633	0
634	0
635	0
636	0
637	0
638	0
639	0
640	0
641	0
642	0
643	0
644	0
645	0
646	2
647	4.5
648	7.8
649	10.2
650	12.5
651	14
652	15.3
653	17.5
654	19.6
655	21
656	22.2
657	23.3
658	24.5
659	25.3
660	25.6
661	26
662	26.1
663	26.2
664	26.2
665	26.4
666	26.5
667	26.5
668	26
669	25.5
670	23.6
671	21.4
672	18.5
673	16.4
674	14.5
675	11.6
676	8.7
677	5.8
678	3.5
679	2
680	0
681	0
682	0
683	0
684	0
685	0
686	0
687	0
688	0
689	0
690	0
691	0
692	0
693	0
694	1.4
695	3.3
696	4.4
697	6.5
698	9.2
699	11.3
700	13.5
701	14.6
702	16.4
703	16.7
704	16.5
705	16.5
706	18.2
707	19.2
708	20.1
709	21.5
710	22.5
711	22.5
712	22.1
713	22.7
714	23.3
715	23.5
716	22.5
717	21.6
718	20.5
719	18
720	15
721	12
722	9
723	6.2
724	4.5
725	3
726	2.1
727	0.5
728	0.5
729	3.2
730	6.5
731	9.6
732	12.5
733	14
734	16
735	18
736	19.6
737	21.5
738	23.1
739	24.5
740	25.5
741	26.5
742	27.1
743	27.6
744	27.9
745	28.3
746	28.6
747	28.6
748	28.3
749	28.2
750	28
751	27.5
752	26.8
753	25.5
754	23.5
755	21.5
756	19
757	16.5
758	14.9
759	12.5
760	9.4
761	6.2
762	3
763	1.5
764	1.5
765	0.5
766	0
767	3
768	6.3
769	9.6
770	12.9
771	15.8
772	17.5
773	18.4
774	19.5
775	20.7
776	22
777	23.2
778	25
779	26.5
780	27.5
781	28
782	28.3
783	28.9
784	28.9
785	28.9
786	28.8
787	28.5
788	28.3
789	28.3
790	28.3
791	28.2
792	27.6
793	27.5
794	27.5
795	27.5
796	27.5
797	27.5
798	27.5
799	27.6
800	28
801	28.5
802	30
803	31
804	32
805	33
806	33
807	33.6
808	34
809	34.3
810	34.2
811	34
812	34
813	33.9
814	33.6
815	33.1
816	33
817	32.5
818	32
819	31.9
820	31.6
821	31.5
822	30.6
823	30
824	29.9
825	29.9
826	29.9
827	29.9
828	29.6
829	29.5
830	29.5
831	29.3
832	28.9
833	28.2
834	27.7
835	27
836	25.5
837	23.7
838	22
839	20.5
840	19.2
841	19.2
842	20.1
843	20.9
844	21.4
845	22
846	22.6
847	23.2
848	24
849	25
850	26
851	26.6
852	26.6
853	26.8
854	27
855	27.2
856	27.8
857	28.1
858	28.8
859	28.9
860	29
861	29.1
862	29
863	28.1
864	27.5
865	27
866	25.8
867	25
868	24.5
869	24.8
870	25.1
871	25.5
872	25.7
873	26.2
874	26.9
875	27.5
876	27.8
877	28.4
878	29
879	29.2
880	29.1
881	29
882	28.9
883	28.5
884	28.1
885	28
886	28
887	27.6
888	27.2
889	26.6
890	27
891	27.5
892	27.8
893	28
894	27.8
895	28
896	28
897	28
898	27.7
899	27.4
900	26.9
901	26.6
902	26.5
903	26.5
904	26.5
905	26.3
906	26.2
907	26.2
908	25.9
909	25.6
910	25.6
911	25.9
912	25.8
913	25.5
914	24.6
915	23.5
916	22.2
917	21.6
918	21.6
919	21.7
920	22.6
921	23.4
922	24
923	24.2
924	24.4
925	24.9
926	25.1
927	25.2
928	25.3
929	25.5
930	25.2
931	25
932	25
933	25
934	24.7
935	24.5
936	24.3
937	24.3
938	24.5
939	25
940	25
941	24.6
942	24.6
943	24.1
944	24.5
945	25.1
946	25.6
947	25.1
948	24
949	22
950	20.1
951	16.9
952	13.6
953	10.3
954	7
955	3.7
956	0.4
957	0
958	0
959	0
960	2
961	5.3
962	8.6
963	11.9
964	15.2
965	17.5
966	18.6
967	20
968	21.1
969	22
970	23
971	24.5
972	26.3
973	27.5
974	28.1
975	28.4
976	28.5
977	28.5
978	28.5
979	27.7
980	27.5
981	27.2
982	26.8
983	26.5
984	26
985	25.7
986	25.2
987	24
988	22
989	21.5
990	21.5
991	21.8
992	22.5
993	23
994	22.8
995	22.8
996	23
997	22.7
998	22.7
999	22.7
1000	23.5
1001	24
1002	24.6
1003	24.8
1004	25.1
1005	25.5
1006	25.6
1007	25.5
1008	25
1009	24.1
1010	23.7
1011	23.2
1012	22.9
1013	22.5
1014	22
1015	21.6
1016	20.5
1017	17.5
1018	14.2
1019	10.9
1020	7.6
1021	4.3
1022	1
1023	0
1024	0
1025	0
1026	0
1027	0
1028	0
1029	0
1030	0
1031	0
1032	0
1033	0
1034	0
1035	0
1036	0
1037	0
1038	0
1039	0
1040	0
1041	0
1042	0
1043	0
1044	0
1045	0
1046	0
1047	0
1048	0
1049	0
1050	0
1051	0
1052	0
1053	1.2
1054	4
1055	7.3
1056	10.6
1057	13.9
1058	17
1059	18.5
1060	20
1061	21.8
1062	23
1063	24
1064	24.8
1065	25.6
1066	26.5
1067	26.8
1068	27.4
1069	27.9
1070	28.3
1071	28
1072	27.5
1073	27
1074	27
1075	26.3
1076	24.5
1077	22.5
1078	21.5
1079	20.6
1080	18
1081	15
1082	12.3
1083	11.1
1084	10.6
1085	10
1086	9.5
1087	9.1
1088	8.7
1089	8.6
1090	8.8
1091	9
1092	8.7
1093	8.6
1094	8
1095	7
1096	5
1097	4.2
1098	2.6
1099	1
1100	0
1101	0.1
1102	0.6
1103	1.6
1104	3.6
1105	6.9
1106	10
1107	12.8
1108	14
1109	14.5
1110	16
1111	18.1
1112	20
1113	21
1114	21.2
1115	21.3
1116	21.4
1117	21.7
1118	22.5
1119	23
1120	23.8
1121	24.5
1122	25
1123	24.9
1124	24.8
1125	25
1126	25.4
1127	25.8
1128	26
1129	26.4
1130	26.6
1131	26.9
1132	27
1133	27
1134	27
1135	26.9
1136	26.8
1137	26.8
1138	26.5
1139	26.4
1140	26
1141	25.5
1142	24.6
1143	23.5
1144	21.5
1145	20
1146	17.5
1147	16
1148	14
1149	10.7
1150	7.4
1151	4.1
1152	0.8
1153	0
1154	0
1155	0
1156	0
1157	0
1158	0
1159	0
1160	0
1161	0
1162	0
1163	0
1164	0
1165	0
1166	0
1167	0
1168	0
1169	2.1
1170	5.4
1171	8.7
1172	12
1173	15.3
1174	18.6
1175	21.1
1176	23
1177	23.5
1178	23
1179	22.5
1180	20
1181	16.7
1182	13.4
1183	10.1
1184	6.8
1185	3.5
1186	0.2
1187	0
1188	0
1189	0
1190	0
1191	0
1192	0
1193	0
1194	0
1195	0
1196	0
1197	0.2
1198	1.5
1199	3.5
1200	6.5
1201	9.8
1202	12
1203	12.9
1204	13
1205	12.6
1206	12.8
1207	13.1
1208	13.1
1209	14
1210	15.5
1211	17
1212	18.6
1213	19.7
1214	21
1215	21.5
1216	21.8
1217	21.8
1218	21.5
1219	21.2
1220	21.5
1221	21.8
1222	22
1223	21.9
1224	21.7
1225	21.5
1226	21.5
1227	21.4
1228	20.1
1229	19.5
1230	19.2
1231	19.6
1232	19.8
1233	20
1234	19.5
1235	17.5
1236	15.5
1237	13
1238	10
1239	8
1240	6
1241	4
1242	2.5
1243	0.7
1244	0
1245	0
1246	0
1247	0
1248	0
1249	0
1250	0
1251	0
1252	1
1253	1
1254	1
1255	1
1256	1
1257	1.6
1258	3
1259	4
1260	5
1261	6.3
1262	8
1263	10
1264	10.5
1265	9.5
1266	8.5
1267	7.6
1268	8.8
1269	11
1270	14
1271	17
1272	19.5
1273	21
1274	21.8
1275	22.2
1276	23
1277	23.6
1278	24.1
1279	24.5
1280	24.5
1281	24
1282	23.5
1283	23.5
1284	23.5
1285	23.5
1286	23.5
1287	23.5
1288	24
1289	24.1
1290	24.5
1291	24.7
1292	25
1293	25.4
1294	25.6
1295	25.7
1296	26
1297	26.2
1298	27
1299	27.8
1300	28.3
1301	29
1302	29.1
1303	29
1304	28
1305	24.7
1306	21.4
1307	18.1
1308	14.8
1309	11.5
1310	8.2
1311	4.9
1312	1.6
1313	0
1314	0
1315	0
1316	0
1317	0
1318	0
1319	0
1320	0
1321	0
1322	0
1323	0
1324	0
1325	0
1326	0
1327	0
1328	0
1329	0
1330	0
1331	0
1332	0
1333	0
1334	0
1335	0
1336	0
1337	0
1338	1.5
1339	4.8
1340	8.1
1341	11.4
1342	13.2
1343	15.1
1344	16.8
1345	18.3
1346	19.5
1347	20.3
1348	21.3
1349	21.9
1350	22.1
1351	22.4
1352	22
1353	21.6
1354	21.1
1355	20.5
1356	20
1357	19.6
1358	18.5
1359	17.5
1360	16.5
1361	15.5
1362	14
1363	11
1364	8
1365	5.2
1366	2.5
1367	0
1368	0
1369	0
1370	0
1371	0
1372	0
1373	0
1374	0
1375	0
1376	0
1377	0
1378	0
1379	0
1380	0
1381	0
1382	0
1383	0
1384	0
1385	0
1386	0
1387	0
1388	0
1389	0
1390	0
1391	3
1392	5.9
1393	8.6
1394	11.5
1395	14.3
1396	16.9
1397	17.3
1398	18.1
1399	20.7
1400	21.7
1401	22.4
1402	22.5
1403	22.1
1404	21.5
1405	20.9
1406	20.4
1407	19.8
1408	17
1409	14.9
1410	14.9
1411	15.2
1412	15.5
1413	16
1414	17.1
1415	19.1
1416	21.1
1417	22.7
1418	22.9
1419	22.7
1420	22.6
1421	21.3
1422	19
1423	17.1
1424	15.8
1425	15.8
1426	17.7
1427	19.8
1428	21.6
1429	23.2
1430	24.2
1431	24.6
1432	24.9
1433	25
1434	24.6
1435	24.5
1436	24.7
1437	24.8
1438	24.7
1439	24.6
1440	24.6
1441	25.1
1442	25.6
1443	25.7
1444	25.4
1445	24.9
1446	25
1447	25.4
1448	26
1449	26
1450	25.7
1451	26.1
1452	26.7
1453	27.5
1454	28.6
1455	29.3
1456	29.8
1457	30.1
1458	30.4
1459	30.7
1460	30.7
1461	30.5
1462	30.4
1463	30.3
1464	30.4
1465	30.8
1466	30.4
1467	29.9
1468	29.5
1469	29.8
1470	30.3
1471	30.7
1472	30.9
1473	31
1474	30.9
1475	30.4
1476	29.8
1477	29.9
1478	30.2
1479	30.7
1480	31.2
1481	31.8
1482	32.2
1483	32.4
1484	32.2
1485	31.7
1486	28.6
1487	25.3
1488	22
1489	18.7
1490	15.4
1491	12.1
1492	8.8
1493	5.5
1494	2.2
1495	0
1496	0
1497	0
1498	0
1499	0
1500	0
1501	0
1502	0
1503	0
1504	0
1505	0
1506	0
1507	0
1508	0
1509	0
1510	0
1511	0
1512	0
1513	0
1514	0
1515	0
1516	0
1517	0
1518	0
1519	0
1520	0
1521	0
1522	0
1523	0
1524	0
1525	0
1526	0
1527	0
1528	0
1529	0
1530	0
1531	0
1532	0
1533	0
1534	3.3
1535	6.6
1536	9.9
1537	13.2
1538	16.5
1539	19.8
1540	22.2
1541	24.3
1542	25.8
1543	26.4
1544	25.7
1545	25.1
1546	24.7
1547	25
1548	25.2
1549	25.4
1550	25.8
1551	27.2
1552	26.5
1553	24
1554	22.7
1555	19.4
1556	17.7
1557	17.2
1558	18.1
1559	18.6
1560	20
1561	22.2
1562	24.5
1563	27.3
1564	30.5
1565	33.5
1566	36.2
1567	37.3
1568	39.3
1569	40.5
1570	42.1
1571	43.5
1572	45.1
1573	46
1574	46.8
1575	47.5
1576	47.5
1577	47.3
1578	47.2
1579	47
1580	47
1581	47
1582	47
1583	47
1584	47.2
1585	47.4
1586	47.9
1587	48.5
1588	49.1
1589	49.5
1590	50
1591	50.6
1592	51
1593	51.5
1594	52.2
1595	53.2
1596	54.1
1597	54.6
1598	54.9
1599	55
1600	54.9
1601	54.6
1602	54.6
1603	54.8
1604	55.1
1605	55.5
1606	55.7
1607	56.1
1608	56.3
1609	56.6
1610	56.7
1611	56.7
1612	56.5
1613	56.5
1614	56.5
1615	56.5
1616	56.5
1617	56.5
1618	56.4
1619	56.1
1620	55.8
1621	55.1
1622	54.6
1623	54.2
1624	54
1625	53.7
1626	53.6
1627	53.9
1628	54
1629	54.1
1630	54.1
1631	53.8
1632	53.4
1633	53
1634	52.6
1635	52.1
1636	52.4
1637	52
1638	51.9
1639	51.7
1640	51.5
1641	51.6
1642	51.8
1643	52.1
1644	52.5
1645	53
1646	53.5
1647	54
1648	54.9
1649	55.4
1650	55.6
1651	56
1652	56
1653	55.8
1654	55.2
1655	54.5
1656	53.6
1657	52.5
1658	51.5
1659	51.5
1660	51.5
1661	51.1
1662	50.1
1663	50
1664	50.1
1665	50
1666	49.6
1667	49.5
1668	49.5
1669	49.5
1670	49.1
1671	48.6
1672	48.1
1673	47.2
1674	46.1
1675	45
1676	43.8
1677	42.6
1678	41.5
1679	40.3
1680	38.5
1681	37
1682	35.2
1683	33.8
1684	32.5
1685	31.5
1686	30.6
1687	30.5
1688	30
1689	29
1690	27.5
1691	24.8
1692	21.5
1693	20.1
1694	19.1
1695	18.5
1696	17
1697	15.5
1698	12.5
1699	10.8
1700	8
1701	4.7
1702	1.4
1703	0
1704	0
1705	0
1706	0
1707	0
1708	0
1709	0
1710	0
1711	0
1712	0
1713	0
1714	0
1715	0
1716	0
1717	1
1718	4.3
1719	7.6
1720	10.9
1721	14.2
1722	17.3
1723	20
1724	22.5
1725	23.7
1726	25.2
1727	26.6
1728	28.1
1729	30
1730	30.8
1731	31.6
1732	32.1
1733	32.8
1734	33.6
1735	34.5
1736	34.6
1737	34.9
1738	34.8
1739	34.5
1740	34.7
1741	35.5
1742	36
1743	36
1744	36
1745	36
1746	36
1747	36
1748	36.1
1749	36.4
1750	36.5
1751	36.4
1752	36
1753	35.1
1754	34.1
1755	33.5
1756	31.4
1757	29
1758	25.7
1759	23
1760	20.3
1761	17.5
1762	14.5
1763	12
1764	8.7
1765	5.4
1766	2.1
1767	0
1768	0
1769	0
1770	0
1771	0
1772	0
1773	2.6
1774	5.9
1775	9.2
1776	12.5
1777	15.8
1778	19.1
1779	22.4
1780	25
1781	25.6
1782	27.5
1783	29
1784	30
1785	30.1
1786	30
1787	29.7
1788	29.3
1789	28.8
1790	28
1791	25
1792	21.7
1793	18.4
1794	15.1
1795	11.8
1796	8.5
1797	5.2
1798	1.9
1799	0
1800	0
1801	0
1802	0
1803	0
1804	0
1805	0
1806	0
1807	0
1808	0
1809	0
1810	0
1811	0
1812	0
1813	0
1814	0
1815	0
1816	0
1817	0
1818	3.3
1819	6.6
1820	9.9
1821	13.2
1822	16.5
1823	19.8
1824	23.1
1825	26.4
1826	27.8
1827	29.1
1828	31.5
1829	33
1830	33.6
1831	34.8
1832	35.1
1833	35.6
1834	36.1
1835	36
1836	36.1
1837	36.2
1838	36
1839	35.7
1840	36
1841	36
1842	35.6
1843	35.5
1844	35.4
1845	35.2
1846	35.2
1847	35.2
1848	35.2
1849	35.2
1850	35.2
1851	35
1852	35.1
1853	35.2
1854	35.5
1855	35.2
1856	35
1857	35
1858	35
1859	34.8
1860	34.6
1861	34.5
1862	33.5
1863	32
1864	30.1
1865	28
1866	25.5
1867	22.5
1868	19.8
1869	16.5
1870	13.2
1871	10.3
1872	7.2
1873	4
1874	1
1875	0
1876	0
1877	0
1878	0
1879	0
1880	0
1881	1.2
1882	3.5
1883	5.5
1884	6.5
1885	8.5
1886	9.6
1887	10.5
1888	11.9
1889	14
1890	16
1891	17.7
1892	19
1893	20.1
1894	21
1895	22
1896	23
1897	23.8
1898	24.5
1899	24.9
1900	25
1901	25
1902	25
1903	25
1904	25
1905	25
1906	25.6
1907	25.8
1908	26
1909	25.6
1910	25.2
1911	25
1912	25
1913	25
1914	24.4
1915	23.1
1916	19.8
1917	16.5
1918	13.2
1919	9.9
1920	6.6
1921	3.3
1922	0
1923	0
1924	0
1925	0
1926	0
1927	0
1928	0
1929	0
1930	0
1931	0
1932	0
1933	0
1934	0
1935	0
1936	0
1937	0
1938	0
1939	3.3
1940	6.6
1941	9.9
1942	13
1943	14.6
1944	16
1945	17
1946	17
1947	17
1948	17.5
1949	17.7
1950	17.7
1951	17.5
1952	17
1953	16.9
1954	16.6
1955	17
1956	17.1
1957	17
1958	16.6
1959	16.5
1960	16.5
1961	16.6
1962	17
1963	17.6
1964	18.5
1965	19.2
1966	20.2
1967	21
1968	21.1
1969	21.2
1970	21.6
1971	22
1972	22.4
1973	22.5
1974	22.5
1975	22.5
1976	22.7
1977	23.7
1978	25.1
1979	26
1980	26.5
1981	27
1982	26.1
1983	22.8
1984	19.5
1985	16.2
1986	12.9
1987	9.6
1988	6.3
1989	3
1990	0
1991	0
1992	0
1993	0
1994	0
1995	0
1996	0
1997	0
1998	0
1999	0
2000	0
2001	0
2002	0
2003	0
2004	0
2005	0
2006	0
2007	0
2008	0
2009	0
2010	0
2011	0
2012	0
2013	0
2014	0
2015	0
2016	2
2017	4.5
2018	7.8
2019	10.2
2020	12.5
2021	14
2022	15.3
2023	17.5
2024	19.6
2025	21
2026	22.2
2027	23.3
2028	24.5
2029	25.3
2030	25.6
2031	26
2032	26.1
2033	26.2
2034	26.2
2035	26.4
2036	26.5
2037	26.5
2038	26
2039	25.5
2040	23.6
2041	21.4
2042	18.5
2043	16.4
2044	14.5
2045	11.6
2046	8.7
2047	5.8
2048	3.5
2049	2
2050	0
2051	0
2052	0
2053	0
2054	0
2055	0
2056	0
2057	0
2058	0
2059	0
2060	0
2061	0
2062	0
2063	0
2064	1.4
2065	3.3
2066	4.4
2067	6.5
2068	9.2
2069	11.3
2070	13.5
2071	14.6
2072	16.4
2073	16.7
2074	16.5
2075	16.5
2076	18.2
2077	19.2
2078	20.1
2079	21.5
2080	22.5
2081	22.5
2082	22.1
2083	22.7
2084	23.3
2085	23.5
2086	22.5
2087	21.6
2088	20.5
2089	18
2090	15
2091	12
2092	9
2093	6.2
2094	4.5
2095	3
2096	2.1
2097	0.5
2098	0.5
2099	3.2
2100	6.5
2101	9.6
2102	12.5
2103	14
2104	16
2105	18
2106	19.6
2107	21.5
2108	23.1
2109	24.5
2110	25.5
2111	26.5
2112	27.1
2113	27.6
2114	27.9
2115	28.3
2116	28.6
2117	28.6
2118	28.3
2119	28.2
2120	28
2121	27.5
2122	26.8
2123	25.5
2124	23.5
2125	21.5
2126	19
2127	16.5
2128	14.9
2129	12.5
2130	9.4
2131	6.2
2132	3
2133	1.5
2134	1.5
2135	0.5
2136	0
2137	3
2138	6.3
2139	9.6
2140	12.9
2141	15.8
2142	17.5
2143	18.4
2144	19.5
2145	20.7
2146	22
2147	23.2
2148	25
2149	26.5
2150	27.5
2151	28
2152	28.3
2153	28.9
2154	28.9
2155	28.9
2156	28.8
2157	28.5
2158	28.3
2159	28.3
2160	28.3
2161	28.2
2162	27.6
2163	27.5
2164	27.5
2165	27.5
2166	27.5
2167	27.5
2168	27.5
2169	27.6
2170	28
2171	28.5
2172	30
2173	31
2174	32
2175	33
2176	33
2177	33.6
2178	34
2179	34.3
2180	34.2
2181	34
2182	34
2183	33.9
2184	33.6
2185	33.1
2186	33
2187	32.5
2188	32
2189	31.9
2190	31.6
2191	31.5
2192	30.6
2193	30
2194	29.9
2195	29.9
2196	29.9
2197	29.9
2198	29.6
2199	29.5
2200	29.5
2201	29.3
2202	28.9
2203	28.2
2204	27.7
2205	27
2206	25.5
2207	23.7
2208	22
2209	20.5
2210	19.2
2211	19.2
2212	20.1
2213	20.9
2214	21.4
2215	22
2216	22.6
2217	23.2
2218	24
2219	25
2220	26
2221	26.6
2222	26.6
2223	26.8
2224	27
2225	27.2
2226	27.8
2227	28.1
2228	28.8
2229	28.9
2230	29
2231	29.1
2232	29
2233	28.1
2234	27.5
2235	27
2236	25.8
2237	25
2238	24.5
2239	24.8
2240	25.1
2241	25.5
2242	25.7
2243	26.2
2244	26.9
2245	27.5
2246	27.8
2247	28.4
2248	29
2249	29.2
2250	29.1
2251	29
2252	28.9
2253	28.5
2254	28.1
2255	28
2256	28
2257	27.6
2258	27.2
2259	26.6
2260	27
2261	27.5
2262	27.8
2263	28
2264	27.8
2265	28
2266	28
2267	28
2268	27.7
2269	27.4
2270	26.9
2271	26.6
2272	26.5
2273	26.5
2274	26.5
2275	26.3
2276	26.2
2277	26.2
2278	25.9
2279	25.6
2280	25.6
2281	25.9
2282	25.8
2283	25.5
2284	24.6
2285	23.5
2286	22.2
2287	21.6
2288	21.6
2289	21.7
2290	22.6
2291	23.4
2292	24
2293	24.2
2294	24.4
2295	24.9
2296	25.1
2297	25.2
2298	25.3
2299	25.5
2300	25.2
2301	25
2302	25
2303	25
2304	24.7
2305	24.5
2306	24.3
2307	24.3
2308	24.5
2309	25
2310	25
2311	24.6
2312	24.6
2313	24.1
2314	24.5
2315	25.1
2316	25.6
2317	25.1
2318	24
2319	22
2320	20.1
2321	16.9
2322	13.6
2323	10.3
2324	7
2325	3.7
2326	0.4
2327	0
2328	0
2329	0
2330	2
2331	5.3
2332	8.6
2333	11.9
2334	15.2
2335	17.5
2336	18.6
2337	20
2338	21.1
2339	22
2340	23
2341	24.5
2342	26.3
2343	27.5
2344	28.1
2345	28.4
2346	28.5
2347	28.5
2348	28.5
2349	27.7
2350	27.5
2351	27.2
2352	26.8
2353	26.5
2354	26
2355	25.7
2356	25.2
2357	24
2358	22
2359	21.5
2360	21.5
2361	21.8
2362	22.5
2363	23
2364	22.8
2365	22.8
2366	23
2367	22.7
2368	22.7
2369	22.7
2370	23.5
2371	24
2372	24.6
2373	24.8
2374	25.1
2375	25.5
2376	25.6
2377	25.5
2378	25
2379	24.1
2380	23.7
2381	23.2
2382	22.9
2383	22.5
2384	22
